Big VQE:
    Adadelta_2_0.0001 -0.0023333411663770676 0.08721747
    Adadelta_2_0.001 2.8856666882832847 0.9606132
    Adadelta_2_0.01 0.3826666648189227 0.32921857
    Adadelta_2_0.1 2.7056664153933525 2.5125506
    Adagrad_2_0.0001 0.005999992291132609 0.17261131
    Adagrad_2_0.001 1.0906667138139408 2.3067806
    Adagrad_2_0.01 0.6076666464408239 0.9164687
    Adagrad_2_0.1 -0.3736666465799014 0.35201356
    Adamax_2_0.0001 0.43299997101227444 0.23647971
    Adamax_2_0.001 1.1396666324386995 1.5014664
    Adamax_2_0.01 0.009999990463256836 0.19588943
    Adamax_2_0.1 -0.02166666090488434 0.17333077
    Ftrl_2_0.0001 5.361666997273763 0.5826912
    Ftrl_2_0.001 3.5673332611719766 1.2299945
    Ftrl_2_0.01 0.006666714946428935 0.71772516
    Ftrl_2_0.1 -0.6103332961599032 0.3439441
    Nadam_2_0.0001 1.363000076264143 1.7039462
    Nadam_2_0.001 -0.16699999943375587 0.6230094
    Nadam_2_0.01 -0.6023332973321279 0.32371727
    Nadam_2_0.1 -0.08700000743071239 0.061497964
    RMSProp_2_0.0001 4.5716672738393145 2.0055106
    RMSProp_2_0.001 0.07333329816659291 0.911559
    RMSProp_2_0.01 -0.07233327130476634 0.71035594
    RMSProp_2_0.1 -0.12033333132664363 0.09949651
    SGD_2_0.0001 0.14166666132708391 0.20322783
    SGD_2_0.001 0.0003333352506160736 0.026081068
    SGD_2_0.01 0.04000000283122063 0.051075112
    SGD_2_0.1 -0.09833332896232605 0.072006166

Noisy Blob:
    Nelder-Mead2 1.5197853644688923 0.025061622784489243
    Powell2 1.4895077149073284 0.0019383389
    CG2 1.9742275873819988 0.07481003859778027
    BFGS2 1.997007131576538 0.03577243539527049
    L-BFGS-B2 2.0059896310170493 0.025602868
    TNC2 1.9922455549240112 0.046448197
    COBYLA2 1.5084431171417236 0.011665307287436158
    SLSQP2 1.9721895456314087 0.030061401
    trust-constr2 1.8891324996948242 0.083033115
    SPSA2 1.8440024455388386 0.029788243
    Adam_2_0.0001 1.9267693360646565 0.021675726
    Adam_2_0.001 1.873674710591634 0.042705424
    Adam_2_0.01 1.7479520241419475 0.025654245
    Adam_2_0.1 1.681878129641215 0.007019009
    AMSGrad_2_0.0001 2.0153150161107383 0.022174846
    AMSGrad_2_0.001 1.9824473857879639 0.021425953
    AMSGrad_2_0.01 1.7136180400848389 0.010529925
    AMSGrad_2_0.1 1.7070760329564412 0.05914957
    Adadelta_2_0.0001 2.0224746465682983 0.09090727
    Adadelta_2_0.001 2.024633765220642 0.06347426
    Adadelta_2_0.01 1.9899492263793945 0.022709515
    Adadelta_2_0.1 2.0083677768707275 0.090173386
    Adagrad_2_0.0001 1.967477560043335 0.0313526
    Adagrad_2_0.001 1.9795620441436768 0.048946545
    Adagrad_2_0.01 1.9700376987457275 0.036227953
    Adagrad_2_0.1 1.7941547234853108 0.038055763
    Adam_2_0.0001 1.9267693360646565 0.021675726
    Adam_2_0.001 1.873674710591634 0.042705424
    Adam_2_0.01 1.7479520241419475 0.025654245
    Adam_2_0.1 1.681878129641215 0.007019009
    AMSGrad_2_0.0001 2.0153150161107383 0.022174846
    AMSGrad_2_0.001 1.9824473857879639 0.021425953
    AMSGrad_2_0.01 1.7136180400848389 0.010529925
    AMSGrad_2_0.1 1.7070760329564412 0.05914957
    Adadelta_2_0.0001 2.0224746465682983 0.09090727
    Adadelta_2_0.001 2.024633765220642 0.06347426
    Adadelta_2_0.01 1.9899492263793945 0.022709515
    Adadelta_2_0.1 2.0083677768707275 0.090173386
    Adagrad_2_0.0001 1.967477560043335 0.0313526
    Adagrad_2_0.001 1.9795620441436768 0.048946545
    Adagrad_2_0.01 1.9700376987457275 0.036227953
    Adagrad_2_0.1 1.7941547234853108 0.038055763
    Adamax_2_0.0001 1.9695721467336018 0.028205408
    Adamax_2_0.001 1.9904505411783855 0.056942187
    Adamax_2_0.01 1.933708628018697 0.05713118
    Adamax_2_0.1 1.7895865043004353 0.12227893
    Ftrl_2_0.0001 1.9122743606567383 0.00059310446
    Ftrl_2_0.001 1.9123364289601643 0.0010215137
    Ftrl_2_0.01 1.9034822781880696 0.006959364
    Ftrl_2_0.1 1.8237247069676716 0.013070904
    Nadam_2_0.0001 2.020326256752014 0.035717126
    Nadam_2_0.001 1.8406139214833577 0.05910204
    Nadam_2_0.01 1.5842580397923787 0.026018418
    Nadam_2_0.1 1.554193139076233 0.008610603
    RMSProp_2_0.0001 1.9545139301912527 0.04773573
    RMSProp_2_0.001 1.9481385151545207 0.038624592
    RMSProp_2_0.01 1.7354194323221843 0.14603403
    RMSProp_2_0.1 1.558428168296814 0.0010213507
    SGD_2_0.0001 2.001761317253113 0.08958728
    SGD_2_0.001 1.894193410873413 0.053374827
    SGD_2_0.01 1.9244318008422852 0.075216144
    SGD_2_0.1 1.9797313610712688 0.049532436

Noisy Regression:
    Nelder-Mead2 0.18632660309473673 0.03209965431536028
    Powell2 0.09903476138909657 0.011265883
    CG2 0.22007090349992117 0.008548844065029888
    BFGS2 0.18305978178977966 0.03266654856506652
    L-BFGS-B2 0.2417046825091044 0.035747275
    TNC2 0.21538917223612467 0.029854096
    COBYLA2 0.0942257692416509 0.010073586909825592
    SLSQP2 0.1802569031715393 0.01612843
    trust-constr2 0.18309849500656128 0.010194073
    SPSA2 0.1625209997097651 0.027946193
    Adam_2_0.0001 0.20290498435497284 0.0133971255
    Adam_2_0.001 0.19614634911219278 0.008705982
    Adam_2_0.01 0.13717153171698251 0.035248812
    Adam_2_0.1 0.10007384419441223 0.013782241
    AMSGrad_2_0.0001 0.23047882815202078 0.025116941
    AMSGrad_2_0.001 0.2222896764675776 0.02278087
    AMSGrad_2_0.01 0.12523977706829706 0.014377025
    AMSGrad_2_0.1 0.12846949448188147 0.049955957
    Adadelta_2_0.0001 0.1865148662265548 0.007126221
    Adadelta_2_0.001 0.1959406634171804 0.008230957
    Adadelta_2_0.01 0.18839289247989655 0.052213963
    Adadelta_2_0.1 0.1935538649559021 0.021727275
    Adagrad_2_0.0001 0.21185904244581857 0.01573391
    Adagrad_2_0.001 0.20042810340722403 0.011305662
    Adagrad_2_0.01 0.20367531478405 0.019569416
    Adagrad_2_0.1 0.19593395789464316 0.0053941663
    Adamax_2_0.0001 0.22294136076623733 0.016126747
    Adamax_2_0.001 0.21983880422449018 0.018939962
    Adamax_2_0.01 0.20483237475149563 0.018303523
    Adamax_2_0.1 0.24825741427157356 0.021003521
    Ftrl_2_0.0001 0.18441817164421082 0.0009640453
    Ftrl_2_0.001 0.1839351604382197 0.00041763423
    Ftrl_2_0.01 0.1838401903708776 0.0014320957
    Ftrl_2_0.1 0.1733315090338389 0.0008411023
    Nadam_2_0.0001 0.1704306205113729 0.02700995
    Nadam_2_0.001 0.16463714838027954 0.035559706
    Nadam_2_0.01 0.10574758797883987 0.014200121
    Nadam_2_0.1 0.09363306065400441 0.011299316
    RMSProp_2_0.0001 0.21775110562642416 0.017387088
    RMSProp_2_0.001 0.1807261606057485 0.023305956
    RMSProp_2_0.01 0.1579365978638331 0.010010917
    RMSProp_2_0.1 0.10581984619299571 0.0039330013
    SGD_2_0.0001 0.21775110562642416 0.017387088
    SGD_2_0.001 0.248210398120938 0.0296732475
    SGD_2_0.01 0.2023094810923321 0.0023491872
    SGD_2_0.1 0.283429818293705 0.0645684115
   
Noisy VQE:
    Nelder-Mead_5 2.511766090708763 0.0759563693121248
    Powell_5 0.7579497326460296 0.08168422009390142
    CG_5 3.107297808827652 0.6108143933505195
    BFGS_5 3.062644025747564 0.07410631038633242
    L-BFGS-B_5 3.218458314542187 0.20245420209589615
    TNC_5 3.0077202495024737 0.16984761606835064
    COBYLA_5 1.4353693878223321 0.43190849563919054
    SLSQP_5 3.470163328191262 0.4782645178291631
    trust-constr_5 2.407753663052201 0.15246829890957958
    SPSA_5 1.2494876111681874 0.20119250445964942
    Nelder-Mead_10 2.5302431101350358 0.19192518307079287
    Powell_10 2.649244731792412 0.26406458885097317
    CG_10 2.9688785855130675 0.42569611638056637
    BFGS_10 2.980859201413735 0.008455898616589907
    L-BFGS-B_10 3.5130600947536346 0.5258028966166439
    TNC_10 3.6089044203011458 0.22907787060796592
    COBYLA_10 2.7088053776870415 0.8339221687081773
    SLSQP_10 3.4852112911519666 0.20181426420841042
    trust-constr_10 2.537265350221979 0.03082163806186533
    SPSA_10 2.6753951739496147 0.028507150893841926
    Adam_5_0.0001 2.2907121688250025 0.7402844531096608
    Adam_5_0.001 1.6744807424406403 0.37363582300580966
    Adam_5_0.01 0.2628436899803994 0.024151178987080302
    Adam_5_0.1 0.10418099362481659 0.02691707588680181
    AMSGrad_5_0.0001 3.3621677072577265 0.03694792739093544
    AMSGrad_5_0.001 1.2294105697183364 0.09396026755340947
    AMSGrad_5_0.01 0.5177136695049398 0.00787947428180158
    AMSGrad_5_0.1 0.15125967291060394 0.08736225307577627
    Adadelta_5_0.0001 3.100057191997132 1.2348512280646315
    Adadelta_5_0.001 2.1728893392619937 0.45125950679499216
    Adadelta_5_0.01 3.3948570447553177 0.10549181297865307
    Adadelta_5_0.1 3.1461746602824574 0.5163865385118538
    Adagrad_5_0.0001 2.598820325932396 0.06587221385382118
    Adagrad_5_0.001 2.976048366150684 0.29398437532868105
    Adagrad_5_0.01 1.3632719502149497 0.05612172110663205
    Adagrad_5_0.1 0.20757644600557268 0.07745431216207277
    Adamax_5_0.0001 3.206526942846934 0.2695390422006476
    Adamax_5_0.001 3.1807535178727013 0.07716997521908575
    Adamax_5_0.01 0.7195519931294401 0.08611204520370386
    Adamax_5_0.1 0.1581378862511562 0.12045233289699442
    Ftrl_5_0.0001 3.295166539702113 0.8811148303073977
    Ftrl_5_0.001 3.657338121183949 0.3485834952155762
    Ftrl_5_0.01 2.2075251237163886 0.39060102877408753
    Ftrl_5_0.1 0.21709830357226112 0.0978379842813708
    Nadam_5_0.0001 2.3584897881962106 0.08226441815118646
    Nadam_5_0.001 1.5989562022870185 0.035840801973282765
    Nadam_5_0.01 0.18585732187751414 0.04918327211719853
    Nadam_5_0.1 0.3941249364687929 0.06730043817843478
    RMSProp_5_0.0001 3.3392890627811456 0.7401267238521365
    RMSProp_5_0.001 2.425472665192457 0.27095157450747154
    RMSProp_5_0.01 0.9883406219231594 0.4625633804282836
    RMSProp_5_0.1 0.4676841609663378 0.2893368032396899
    SGD_5_0.0001 2.952107550294338 0.39300869567542374
    SGD_5_0.001 2.694621296805728 0.8101083338594233
    SGD_5_0.01 1.556689922510835 0.45271119047722164
    SGD_5_0.1 0.3719983821968813 0.07100968418703202
    Adam_10_0.0001 3.2033726376281355 0.30549818400121964
    Adam_10_0.001 2.291020373937101 0.3425111010391362
    Adam_10_0.01 0.9412765184481031 0.17143161203808677
    Adam_10_0.1 1.1320883874425625 0.02012606560016339
    AMSGrad_10_0.0001 2.813411806874573 0.08952962669911613
    AMSGrad_10_0.001 2.480452077569189 0.3692267050512428
    AMSGrad_10_0.01 2.160900774267308 0.7937240365310072
    AMSGrad_10_0.1 1.9155479179866264 1.0459682659881273
    Adadelta_10_0.0001 2.5717128146157022 0.3519103357040687
    Adadelta_10_0.001 3.1363209415335485 0.33359094384380383
    Adadelta_10_0.01 2.7896803943972954 0.08272285569882731
    Adadelta_10_0.1 3.047267332644166 0.07637488207770704
    Adagrad_10_0.0001 3.2079729214336274 0.05905283792315652
    Adagrad_10_0.001 3.1080564860158386 0.374028189768127
    Adagrad_10_0.01 2.2613959395011736 0.06211369710497161
    Adagrad_10_0.1 0.6881765972465785 0.07518597873441935
    Adamax_10_0.0001 2.972122563755267 0.02472518170975535
    Adamax_10_0.001 2.346761687218631 0.02859383529130466
    Adamax_10_0.01 2.6864499286507444 0.38092940443800094
    Adamax_10_0.1 1.092325800773346 0.2329551019707754
    Ftrl_10_0.0001 2.511991356217923 0.19828805162705065
    Ftrl_10_0.001 3.8829505307657595 0.32719176959538765
    Ftrl_10_0.01 2.966266124282571 0.6646294491863716
    Ftrl_10_0.1 2.2601085637316887 0.2933401217735312
    Nadam_10_0.0001 2.649857167867463 0.027359603623540396
    Nadam_10_0.001 2.379285674875881 0.43097143608289623
    Nadam_10_0.01 1.338963714742044 0.25943859344534737
    Nadam_10_0.1 1.6772305361478166 0.06952875423956995
    RMSProp_10_0.0001 3.4312561317082086 0.4891456757269861
    RMSProp_10_0.001 2.8031147609380547 0.8780294935275268
    RMSProp_10_0.01 1.8889439240598065 0.4045205761609092
    RMSProp_10_0.1 0.6753317120368281 0.21752516820244194
    SGD_10_0.0001 2.5090165021330826 0.04720632010909309
    SGD_10_0.001 3.097905109083012 0.26301652192407654
    SGD_10_0.01 3.013648899996893 0.2762484410567738
    SGD_10_0.1 2.0398089822967242 0.13624680214344176

Noisy Excited:
    Nelder-Mead_1 0.9971476594607035 8.257102001543646e-06
    Powell_1 0.9971522092819214 1.2935948e-05
    CG_1 1.001102368036906 0.0008585281899889515
    BFGS_1 1.0020609696706135 0.001372941353765519
    L-BFGS-B_1 1.0046122868855794 0.004894612
    TNC_1 1.0017445882161458 0.002091696
    COBYLA_1 0.9971422751744589 3.2136185085210013e-06
    SLSQP_1 1.0078171094258626 0.006227991366875701
    trust-constr_1 0.997141420841217 3.7140278e-06
    SPSA_1 0.9998500744501749 0.00023256609
    Adam_1_0.0001 1.0034878253936768 0.00094329007
    Adam_1_0.001 0.9983232816060384 0.000804683
    Adam_1_0.01 0.9987596869468689 0.0009118483
    Adam_1_0.1 1.0003689924875896 0.0012922538
    AMSGrad_1_0.0001 1.0018595059712727 0.00068525807
    AMSGrad_1_0.001 0.9987256526947021 0.0009215738
    AMSGrad_1_0.01 0.9978786905606588 0.0003575578
    AMSGrad_1_0.1 1.0008182326952617 0.0024232205
    Adadelta_1_0.0001 1.0048765738805134 0.003362797
    Adadelta_1_0.001 1.0111169417699177 0.005937085
    Adadelta_1_0.01 1.0071332852045696 0.003496446
    Adadelta_1_0.1 1.0015165011088054 0.0009827936
    Adagrad_1_0.0001 1.0031711061795552 0.0048931614
    Adagrad_1_0.001 1.0040678183237712 0.00091056287
    Adagrad_1_0.01 0.999548335870107 0.00050231715
    Adagrad_1_0.1 0.9977961182594299 0.00012370227
    Adamax_1_0.0001 1.0032867193222046 0.002075269
    Adamax_1_0.001 1.001184086004893 0.0019539706
    Adamax_1_0.01 0.9984492659568787 0.0006217844
    Adamax_1_0.1 0.9986709554990133 0.0007732919
    Ftrl_1_0.0001 1.0083577632904053 0.011426889
    Ftrl_1_0.001 1.0023596286773682 0.0011897314
    Ftrl_1_0.01 0.999403735001882 0.00055199995
    Ftrl_1_0.1 0.9993109703063965 0.0009863406
    Nadam_1_0.0001 1.0024309953053792 0.0010952645
    Nadam_1_0.001 0.9981159369150797 0.0004134582
    Nadam_1_0.01 0.9977673888206482 0.00023632412
    Nadam_1_0.1 1.0013020833333333 0.0010458714
    RMSProp_1_0.0001 1.0010550022125244 0.0022325905
    RMSProp_1_0.001 0.998093048731486 0.0003056968
    RMSProp_1_0.01 0.9994837840398153 0.0024858217
    RMSProp_1_0.1 1.0004298686981201 0.00012945419
    SGD_1_0.0001 1.001632829507192 0.0026916454
    SGD_1_0.001 1.002958059310913 0.0014608336
    SGD_1_0.01 0.9999347726504008 0.00044429992
    SGD_1_0.1 0.9984955787658691 0.00031237426

Noisy Moons:
    Nelder-Mead_2 0.4508330623308818 0.10176669551453332
    Powell_2 0.37109196186065674 0.0001751445
    CG_2 0.6932509541511536 0.06809377242610426
    BFGS_2 0.8107026815414429 0.08817062076998602
    L-BFGS-B_2 0.7114440600077311 0.03759562
    TNC_2 0.7185955047607422 0.12592661
    COBYLA_2 0.3739256262779236 0.0019013602917482718
    SLSQP_2 0.852409819761912 0.050534487
    trust-constr_2 0.7126100262006124 0.036816005
    SPSA_2 0.47385847568511963 0.0500216
    Nelder-Mead_8 0.35607701539993286 0.0002836982110002088
    Powell_8 0.358781099319458 0.0006363033
    CG_8 0.768027643362681 0.09053444356097601
    BFGS_8 0.707173486550649 0.03075478036835218
    L-BFGS-B_8 0.7790221770604452 0.14687942
    TNC_8 0.7250937422116598 0.0908178
    COBYLA_8 0.3613670865694682 0.002408745267777603
    SLSQP_8 0.5804969072341919 0.023815688
    trust-constr_8 0.7594034473101298 0.1406334
    SPSA_8 0.3729802370071411 0.0041204486
    Nelder-Mead_16 0.3683471580346425 0.0014563628015003
    Powell_16 0.3694233198960622 0.00081591663
    CG_16 0.8203848203023275 0.1296179693740082
    BFGS_16 0.7824077606201172 0.12829288130946467
    L-BFGS-B_16 0.8868872324625651 0.12315272
    TNC_16 0.6491437753041586 0.05648538
    COBYLA_16 0.37122904260953266 0.0019033631674251548
    SLSQP_16 0.8227095206578573 0.04433814
    trust-constr_16 0.617207666238149 0.08311289
    SPSA_16 0.37650670607884723 0.0009074525
    Adam_2_0.0001 0.7132939696311951 0.039978154
    Adam_2_0.001 0.6902698079744974 0.029178008
    Adam_2_0.01 0.40435101588567096 0.017943557
    Adam_2_0.1 0.39039187630017597 0.0023821532
    AMSGrad_2_0.0001 0.6751175920168558 0.050881173
    AMSGrad_2_0.001 0.6909647186597189 0.08809459
    AMSGrad_2_0.01 0.4085388282934825 0.012391402
    AMSGrad_2_0.1 0.38900162776311237 0.00391723
    Adadelta_2_0.0001 0.6954501072565714 0.05561008
    Adadelta_2_0.001 0.6538915634155273 0.14548552
    Adadelta_2_0.01 0.7980263034502665 0.17084561
    Adadelta_2_0.1 0.7427385846773783 0.059812993
    Adagrad_2_0.0001 0.7609664599100748 0.030692477
    Adagrad_2_0.001 0.8154424428939819 0.09542444
    Adagrad_2_0.01 0.7071712414423624 0.05110878
    Adagrad_2_0.1 0.4644871453444163 0.053640943
    Adamax_2_0.0001 0.7805781563123068 0.10790984
    Adamax_2_0.001 0.6735817790031433 0.11976985
    Adamax_2_0.01 0.5519462923208872 0.055067915
    Adamax_2_0.1 0.4931281805038452 0.051472627
    Ftrl_2_0.0001 0.43190943201382953 0.014698359
    Ftrl_2_0.001 0.47905997435251874 0.05109473
    Ftrl_2_0.01 0.4492381513118744 0.025240205
    Ftrl_2_0.1 0.4224109649658203 0.003347762
    Nadam_2_0.0001 0.7878618240356445 0.16196086
    Nadam_2_0.001 0.6945925354957581 0.13014139
    Nadam_2_0.01 0.4379415313402812 0.040766355
    Nadam_2_0.1 0.4209534029165904 0.0510712
    RMSProp_2_0.0001 0.827659030755361 0.22098032
    RMSProp_2_0.001 0.7656613190968832 0.123393655
    RMSProp_2_0.01 0.5160381893316904 0.064686626
    RMSProp_2_0.1 0.3852568467458089 0.00067429
    SGD_2_0.0001 0.8048881491025289 0.061408434
    SGD_2_0.001 0.7171352903048197 0.055652626
    SGD_2_0.01 0.7313424746195475 0.025462229
    SGD_2_0.1 0.49967284003893536 0.04475897
    Adam_8_0.0001 0.747066855430603 0.0491644
    Adam_8_0.001 0.4307679235935211 0.020532528
    Adam_8_0.01 0.37208176652590436 0.0049058814
    Adam_8_0.1 0.3987436691919963 0.0407376
    AMSGrad_8_0.0001 0.880770762761434 0.08468766
    AMSGrad_8_0.001 0.4150717357794444 0.021946954
    AMSGrad_8_0.01 0.37706781427065533 0.0057133264
    AMSGrad_8_0.1 0.3719639182090759 0.0015282482
    Adadelta_8_0.0001 0.5697651704152426 0.041578397
    Adadelta_8_0.001 0.6840980251630148 0.08425576
    Adadelta_8_0.01 0.7932273546854655 0.107704714
    Adadelta_8_0.1 0.7488407293955485 0.051024135
    Adagrad_8_0.0001 0.751859207948049 0.18269616
    Adagrad_8_0.001 0.8147392074267069 0.16474776
    Adagrad_8_0.01 0.5874049067497253 0.093604684
    Adagrad_8_0.1 0.38687799374262494 0.008028424
    Adamax_8_0.0001 0.7484911481539408 0.12850475
    Adamax_8_0.001 0.6559735139211019 0.14656499
    Adamax_8_0.01 0.39814600348472595 0.026803054
    Adamax_8_0.1 0.3789392014344533 0.008547277
    Ftrl_8_0.0001 0.5993489821751913 0.06404184
    Ftrl_8_0.001 0.6296903689702352 0.054096423
    Ftrl_8_0.01 0.4385506212711334 0.012412964
    Ftrl_8_0.1 0.407375564177831 0.0031892357
    Nadam_8_0.0001 0.783141573270162 0.11941213
    Nadam_8_0.001 0.43320327003796893 0.019819785
    Nadam_8_0.01 0.3700379927953084 0.0012606556
    Nadam_8_0.1 0.37069977323214215 0.0014283995
    RMSProp_8_0.0001 0.7577455043792725 0.064392254
    RMSProp_8_0.001 0.5816969672838846 0.04308632
    RMSProp_8_0.01 0.37995590766270954 0.0038784954
    RMSProp_8_0.1 0.37694260478019714 0.0011534917
    SGD_8_0.0001 0.5631150205930074 0.078535326
    SGD_8_0.001 0.6882141629854838 0.054547053
    SGD_8_0.01 0.6277636090914408 0.15531108
    SGD_8_0.1 0.38633684317270917 0.0048604645
    Adam_16_0.0001 0.6668465336163839 0.08000277
    Adam_16_0.001 0.37481411298116046 0.0032059115
    Adam_16_0.01 0.3754571775595347 0.0028917815
    Adam_16_0.1 0.36912404497464496 0.0009673294
    AMSGrad_16_0.0001 0.6995413700739542 0.110802285
    AMSGrad_16_0.001 0.38571950793266296 0.0017851583
    AMSGrad_16_0.01 0.3722713390986125 0.0017406234
    AMSGrad_16_0.1 0.3698870340983073 0.00051702914
    Adadelta_16_0.0001 0.8529928922653198 0.12992398
    Adadelta_16_0.001 0.7446631987889608 0.07600174
    Adadelta_16_0.01 0.6303246815999349 0.06306271
    Adadelta_16_0.1 0.7749375303586324 0.1296948
    Adagrad_16_0.0001 0.7073728839556376 0.11097319
    Adagrad_16_0.001 0.6904472510019938 0.13866834
    Adagrad_16_0.01 0.48173736532529193 0.09963819
    Adagrad_16_0.1 0.37199517091115314 0.0040472075
    Adamax_16_0.0001 0.8645483056704203 0.22077948
    Adamax_16_0.001 0.7442483405272166 0.27532718
    Adamax_16_0.01 0.3758852581183116 0.009676939
    Adamax_16_0.1 0.38062678774197894 0.005723249
    Ftrl_16_0.0001 0.6242340604464213 0.046461817
    Ftrl_16_0.001 0.5841144621372223 0.0820763
    Ftrl_16_0.01 0.43103031317392987 0.00817757
    Ftrl_16_0.1 0.3696770866711934 0.00094102166
    Nadam_16_0.0001 0.6168811420599619 0.15661146
    Nadam_16_0.001 0.3899788757165273 0.011154493
    Nadam_16_0.01 0.3687165379524231 0.0009941789
    Nadam_16_0.1 0.4682973225911458 0.13030581
    RMSProp_16_0.0001 0.7704254786173502 0.06298232
    RMSProp_16_0.001 0.4868670701980591 0.045599036
    RMSProp_16_0.01 0.37564409772555035 0.007459286
    RMSProp_16_0.1 0.3858148157596588 0.014729368
    SGD_16_0.0001 0.644868791103363 0.111726336
    SGD_16_0.001 0.8219280441602071 0.11913356
    SGD_16_0.01 0.5726396938165029 0.06576651
    SGD_16_0.1 0.38153722882270813 0.0037687835
